battery_percent,battery_voltage,flight_mode,landed_state,heading,altitude,latitude,longitude,timestamp,elapsed_seconds,elapsed_minutes,easting,northing
63.99999857,23.10500145,stabilized,on_ground,73.8239212,6.283000469,40.6338426,-8.6602001,1596200520496,6.433,0.10721666666666667,13.386879933364407,65.38485031755822
63.99999857,23.08600044,stabilized,on_ground,73.85626221,6.271000385,40.6338426,-8.6602002,1596200520697,6.634,0.11056666666666667,13.37986062018881,65.37716315901952
63.99999857,23.08600044,stabilized,on_ground,73.89159393,6.266000271,40.6338427,-8.6602003,1596200520898,6.835,0.11391666666666667,13.373125318850569,65.38248424616819
63.99999857,23.08600044,stabilized,on_ground,73.91567993,6.260000229,40.6338427,-8.6602004,1596200521099,7.0360000000000005,0.11726666666666667,13.365432266183582,65.37864841366887
63.99999857,23.08600044,stabilized,on_ground,73.9282074,6.263000488,40.6338428,-8.6602005,1596200521300,7.237,0.12061666666666666,13.357798609480115,65.38910480537587
63.99999857,23.08600044,stabilized,on_ground,73.94747162,6.275000095,40.6338428,-8.6602005,1596200521501,7.438,0.12396666666666666,13.35645118357041,65.39680715131053
63.99999857,23.07800102,stabilized,on_ground,73.98013306,6.291000366,40.6338429,-8.6602006,1596200521702,7.639,0.12731666666666666,13.347357766945757,65.41560803199944
63.99999857,23.07800102,stabilized,on_ground,74.07361603,6.311000347,40.633843,-8.6602007,1596200521904,7.841,0.13068333333333335,13.337815225658273,65.43697626019723
63.99999857,23.07800102,stabilized,on_ground,74.09938049,6.324000359,40.6338431,-8.6602007,1596200522105,8.042,0.13403333333333334,13.337425497650079,65.45383583241264
63.99999857,23.07800102,stabilized,on_ground,74.16854858,6.332000256,40.6338432,-8.6602007,1596200522306,8.243,0.13738333333333333,13.337597228202242,65.46748591359476
63.99999857,23.07800102,stabilized,on_ground,74.18083191,6.339000225,40.6338433,-8.6602008,1596200522506,8.443,0.14071666666666666,13.329514447759891,65.48050965284523
65.99999666000001,22.86200142,stabilized,in_air,74.3192749,6.331000328,40.6338434,-8.6602009,1596200522708,8.645,0.1440833333333333,13.323115989804203,65.48390523075047
65.99999666000001,22.86200142,stabilized,in_air,74.38682556,6.309000492,40.6338434,-8.6602009,1596200522909,8.846,0.14743333333333333,13.325586332948575,65.46978390602011
65.99999666000001,22.86200142,stabilized,in_air,74.66249847,6.266000271,40.6338435,-8.6602009,1596200523111,9.048,0.1508,13.3314848241048,65.45069786959768
65.99999666000001,22.86200142,stabilized,in_air,74.72379303,6.193000317,40.6338434,-8.6602009,1596200523312,9.249,0.15415,13.338611895818914,65.39532534544922
65.99999666000001,22.86200142,stabilized,in_air,73.42821503,6.084000111,40.6338433,-8.660201,1596200523513,9.450000000000001,0.15750000000000003,13.341414613259223,65.31686035765027
66.99999571000001,22.6230011,stabilized,in_air,72.77946472,5.990000248,40.6338435,-8.6602018,1596200523714,9.651,0.16085,13.287175509497873,65.27367754087892
66.99999571000001,22.6230011,stabilized,in_air,73.25091553,5.930000305,40.633844,-8.6602032,1596200523915,9.852,0.1642,13.18212793220655,65.27795690912163
66.99999571000001,22.6230011,stabilized,in_air,74.75535583,5.924000263,40.6338449,-8.6602047,1596200524116,10.053,0.16755,13.066930092931615,65.35097372467949
66.99999571000001,22.6230011,stabilized,in_air,78.03187561,6.02300024,40.6338458,-8.6602057,1596200524317,10.254,0.1709,12.981775844492978,65.49131082169175
66.99999571000001,22.6230011,stabilized,in_air,83.06640625,6.21900034,40.6338467,-8.6602064,1596200524518,10.455,0.17425,12.910829901603954,65.69386418930135
66.99999571000001,22.47000122,stabilized,in_air,87.283638,6.49600029,40.6338475,-8.6602067,1596200524719,10.656,0.1776,12.863185680416166,65.93983294871644
66.99999571000001,22.47000122,stabilized,in_air,89.23768616,6.761000156,40.6338478,-8.6602068,1596200524920,10.857000000000001,0.18095000000000003,12.828272356458454,66.13549266065148
66.99999571000001,22.47000122,stabilized,in_air,90.44784546,7.018000126,40.6338478,-8.6602065,1596200525122,11.059000000000001,0.18431666666666668,12.824514404103127,66.30041015112744
66.99999571000001,22.47000122,stabilized,in_air,91.11694336,7.262000561,40.6338473,-8.6602055,1596200525322,11.259,0.18765,12.875433545464368,66.41429958574771
66.99999571000001,22.47000122,stabilized,in_air,91.35951233,7.502000332,40.6338465,-8.6602038,1596200525523,11.46,0.191,12.982159380203361,66.49996735076107
66.99999571000001,22.47000122,stabilized,in_air,91.15818024,7.726000309,40.6338454,-8.6602017,1596200525724,11.661,0.19435,13.120938909675163,66.54975788426115
66.99999571000001,22.47000122,stabilized,in_air,94.33098602,7.910000324,40.6338439,-8.6601994,1596200525925,11.862,0.1977,13.276663477723334,66.53978177982641
66.99999571000001,22.47000122,stabilized,in_air,94.32975769,8.054000854,40.6338422,-8.660197,1596200526127,12.064,0.20106666666666667,13.44310630360159,66.4870850033268
66.99999571000001,22.47000122,stabilized,in_air,95.60746002,8.179000854,40.6338404,-8.6601947,1596200526328,12.265,0.20441666666666666,13.602245874541461,66.41369250712201
66.99999571000001,22.47000122,stabilized,in_air,98.32051086,8.281000137,40.6338384,-8.6601928,1596200526529,12.466000000000001,0.20776666666666668,13.728360947317913,66.30856803168602
65.99999666000001,22.43700027,stabilized,in_air,102.5271149,8.354000092,40.6338366,-8.6601913,1596200526730,12.667,0.21111666666666665,13.826405221456021,66.20192151406671
65.99999666000001,22.43700027,stabilized,in_air,106.9907761,8.420000076,40.6338347,-8.6601901,1596200526932,12.869,0.21448333333333333,13.899065105302586,66.08231322020515
65.99999666000001,22.43700027,stabilized,in_air,111.8038177,8.476000786,40.633833,-8.6601892,1596200527133,13.07,0.21783333333333332,13.949887478379463,65.97336320791185
65.99999666000001,22.43700027,stabilized,in_air,114.5835953,8.521000862,40.6338312,-8.6601888,1596200527333,13.27,0.22116666666666665,13.959041091485178,65.84891445126897
65.99999666000001,22.43700027,stabilized,in_air,116.3282852,8.544000626,40.6338297,-8.6601887,1596200527534,13.471,0.22451666666666667,13.948774802124639,65.73593580487334
65.99999666000001,22.42000198,stabilized,in_air,117.0150146,8.558000565,40.6338284,-8.6601891,1596200527735,13.672,0.22786666666666666,13.899825170375948,65.63428796251772
65.99999666000001,22.42000198,stabilized,in_air,117.9940338,8.559000015,40.6338272,-8.6601899,1596200527936,13.873000000000001,0.23121666666666668,13.819938190679327,65.53287238805115
65.99999666000001,22.42000198,stabilized,in_air,119.067482,8.568000793,40.6338261,-8.660191,1596200528137,14.074,0.23456666666666667,13.715122385703193,65.44515429753197
65.99999666000001,22.42000198,stabilized,in_air,119.4706879,8.582000732,40.6338253,-8.6601923,1596200528338,14.275,0.23791666666666667,13.596221725284886,65.38622133145408
65.99999666000001,22.42000198,stabilized,in_air,119.5133133,8.625,40.6338246,-8.6601938,1596200528539,14.476,0.24126666666666668,13.458401189520071,65.35444861249279
64.99999762,22.34400177,stabilized,in_air,119.2362213,8.699000359,40.6338241,-8.6601952,1596200528740,14.677,0.24461666666666665,13.327606426134347,65.3595896472205
64.99999762,22.34400177,stabilized,in_air,118.6152954,8.801000595,40.6338237,-8.6601966,1596200528942,14.879,0.24798333333333333,13.194737608424363,65.39121841172611
64.99999762,22.34400177,stabilized,in_air,117.3744431,8.929000854,40.6338233,-8.6601981,1596200529143,15.08,0.25133333333333335,13.050582466618764,65.43955163883072
64.99999762,22.34400177,stabilized,in_air,117.0290833,9.083000183,40.6338222,-8.6601996,1596200529344,15.281,0.2546833333333333,12.896017678095488,65.44496759900447
64.99999762,22.34400177,stabilized,in_air,116.6583862,9.251000404,40.6338205,-8.660201,1596200529544,15.481,0.25801666666666667,12.74182733488221,65.4082644559045
63.99999857,22.32500076,stabilized,in_air,116.3867264,9.423000336,40.6338185,-8.6602023,1596200529745,15.682,0.2613666666666667,12.592344557136634,65.3485678821623
63.99999857,22.32500076,stabilized,in_air,117.2705765,9.598000526,40.6338163,-8.6602036,1596200529946,15.883000000000001,0.26471666666666666,12.440384804787953,65.27376693081105
63.99999857,22.32500076,stabilized,in_air,118.7234955,9.789000511,40.6338136,-8.6602057,1596200530147,16.084,0.2680666666666667,12.214343865889287,65.16678444713736
63.99999857,22.32500076,stabilized,in_air,120.9175797,9.971000671,40.633811,-8.6602082,1596200530349,16.286,0.27143333333333336,11.95691631674026,65.0626021746744
63.99999857,22.32500076,stabilized,in_air,123.9988327,10.21700096,40.6338072,-8.6602128,1596200530549,16.486,0.27476666666666666,11.503758969029011,64.89764471392569
62.99999952,22.28800011,stabilized,in_air,127.1014862,10.36500072,40.633805,-8.6602166,1596200530751,16.688,0.2781333333333333,11.145660943736903,64.80589991240532
62.99999952,22.28800011,stabilized,in_air,129.6066284,10.49100018,40.633803,-8.6602209,1596200530951,16.888,0.2814666666666667,10.750339345980784,64.71714114081531
62.99999952,22.28800011,stabilized,in_air,130.8263855,10.59600067,40.6338013,-8.6602255,1596200531152,17.089,0.28481666666666666,10.33548537925755,64.64049524621969
